id,listing_id,date,reviewer_id,reviewer_name,comments,score
3026123,93100,2012-12-04,4094281,Jacek,"We realy enjoyed our stay at Charo's home,  in Madrid. The room was very comfortable and quiet with a very good acces to the bathroom and kitchen. Charo was a very kind and helpful host. And so were her family. The house is situated in the heart of Madrid which is realy nice if you want to see a lot without using a car or public transport.",78
3153360,93100,2012-12-25,4173985,Sayari,"Warm, welcoming and a friendly family - Charo, her husband and son were all perfect hosts to us first timers in Madrid. They helped us get settled in and handed out a map to us with their preferred sights highlighted. The room was perfect for us since we were travelling with our baby, we also had enough privacy. The location was perfect, with everything within a mile's radius. I would strongly recommend Charo's apartment as an option for anyone planning to visit Madrid. We would stay there again and again!",92
3180090,93100,2012-12-29,657339,Mailys,"Grand appartement situé au centre de Madrid.
La chambre est très spacieuse, la salle de bain et la cuisine juste à coté.
Nous sommes restes juste une courte nuit, mais nous recommandons vivement cette chambre pour vos séjours à Madrid !",94
3193917,93100,2012-12-31,2782657,Marcela Y Juan,"El departamento de Charo está súper bien ubicado. Podés ir a todos lados caminando sin problema. Por la noche hay bares y mucha vida nocturna, pero la habitación es interna, por lo que no molestan para nada los ruidos de la calle. 
Charo y su familia nos atendieron muy bien, especialmente porque llegamos antes del check-in por la mañana y nos hizo lugar para esperar.
Lo recomendamos totalmente. Saludos desde Argentina!",63
3208927,93100,2013-01-01,4219401,Friederike,"The room at charo s is great! It s in the centre of madrid and you reach everything by walk. I felt immediatly at home. Charo is very helpful. You have your own bathroom and you can use the kitchen as well. If I return to madrid, i ll choose this b&b again!",97
3368270,93100,2013-01-18,4608940,Adrian,"Ah, the wonderful, warm and funny, Charo!! We highly recommend staying with her in her lovely home. From the minute we walked in we felt taken care of (not something we had come to expect from airbnb), Charo certainly goes above and beyond to make sure your trip in Madrid is a special one. Would certainly come back again if I am in Madrid.",14
3491982,93100,2013-02-07,4395787,Laura,Charo was a great host - she gave us a map and showed us all the best places to go out and things to see.  She also left us breakfast in the morning and helped us work out how to get to the office from town.  She is friendly and welcoming and the room is plenty big enough for 2 with a private bathroom.  We had a great stay thanks Charo! ,38
3500853,93100,2013-02-09,111877,Julius,"Charo is an absolute delight.  She made our stay in Madrid so much more enjoyable.  She took the time to orient us to the city, providing us with her personally annotated map showing us where to go for shopping and dining.  Her apartment is very convenient to all the sites.  We especially recommend visiting the San Miguel covered market for tapas.  All of the delectable choices are laid out to choose from.  Your stay will also include a continental breakfast!  Having your own bathroom with a large tub and plenty of hot water was a great extra.  Charo is a most gracious host.  We highly recommend her place.",26
3526730,93100,2013-02-12,4707905,Andrey,"many thanks to Chara for hospitality, the room is beautiful -  very silent and spacious. Location is just PERFECT, where I wouldn't go, absolutely casually I came to the house of Chara. It is a pity i had only two days in Madrid and i hope to come back someday and i will stay definitely by Charo. Chara and her family are very good people with whom i would remain friends. 
Andrey",23
3592555,93100,2013-02-20,1514794,Simona,"Our staying in Madrid in Charo's apartment was WONDERFUL. Charo is lovely host and very friendly. She was helpful, giving us many advices on see sightings and good restaurants to eat in. 
The room was peaceful and tidy, the breakfast was VERY GOOD. 
We loved our staying and we recommend this nice host.",24
3646283,93100,2013-02-27,1779204,Kiki,"Our stay in Charos big flat was just great: it's near to Gran Via, situated next Calle Fuencarral, where you find every type of shops and restaurants. The two (!) rooms are spacious and to have a bathroom on your own is a very good thing! The breakfast is very good, too, and Charo is someone how tries to talk to here guests, she wants to know if you had a nice day. She gave us a handy map of the city center and explained us where the most important monuments are. She gave us also a lot of tips where to eat. 
Muchísimas gracias, Charo, voy a volver seguramente!!",37
3696395,93100,2013-03-05,1523541,Judy,"Charo´ place is wonderful. The place is clean, comfortable, and in a great location. She and Conrad are very helpful. B e sure to eat at the bar- restaurant nearby-El Salton.  The breakfast is a plus. I would go back for sure.
Judy",17
3757206,93100,2013-03-11,3114697,Jose,"Una muy buena experiencia, pasamos un rato muy agradable charlando con Charo y todo estaba muy limpio y acogedor. Me daba un poco de miedo que estuviera en el centro (Malasaña) por el ruido por la noche, pero para nada, la habitación es interior y no se oye ningún ruido. Es perfecta, en el centro de Madrid y tranquila por la noche. Repetiremos.",84
3831757,93100,2013-03-19,4470274,Tina,"Charo was very nice and helpful. She gave us a map and some good suggestions on places to visit in Madrid. She also made us a nice breakfast. The room is on the other end of the house from where she and her family lives, so there is some privacy. The room was well kept and clean. For those sensitive to the smell of cigarette smoke (like myself), it would be good to know that the entrance to the apartment smells very strongly of cigarette smoke. The bedroom and bathroom actually did not smell of smoke at all though, so it was ok in the end! The apartment is very well located, within walking distance to many of Madrid's main attractions.",58
3867113,93100,2013-03-23,3990576,Meyer,"O apartamento é bem localizado, amplo e confortável.
Fomos recebidos de forma amigável e atenciosa.
Charo é cordial e amistosa.
Recomendamos a quem procura um apartamento em Madrid para ficar hospedados.
",41
